season,player,salary,real_value,difference,games,status,player_hh
2008-09,Antawn Jamison,9923285.0,12507737.0,2584452.0,81.0,U,Antawn Jamison
2012-13,Lou Williams,5000000.0,7582931.0,2582931.0,39.0,U,Louis Williams
2017-18,Buddy Hield,3675480.0,6257264.0,2581784.0,80.0,U,Buddy Hield
2018-19,Collin Sexton,4073760.0,6652956.0,2579196.0,82.0,U,Collin Sexton
1996-97,Bryon Russell,385000.0,2962479.0,2577479.0,101.0,U,Bryon Russell
2015-16,Ramon Sessions,2170465.0,4745496.0,2575031.0,82.0,U,Ramon Sessions
2015-16,Clint Capela,1242720.0,3817427.0,2574707.0,82.0,U,Clint Capela
2019-20,Malik Beasley,2731713.0,5306080.0,2574367.0,55.0,U,Malik Beasley
2020-21,Ty Jerome,2303040.0,4876957.0,2573917.0,33.0,U,Ty Jerome
2012-13,Antawn Jamison,1352181.0,3925923.0,2573742.0,80.0,U,Antawn Jamison
2007-08,Juan Carlos Navarro,538090.0,3111581.0,2573491.0,82.0,U,Juan Carlos Navarro
2013-14,Paul Millsap,9500000.0,12070840.0,2570840.0,81.0,U,Paul Millsap
2001-02,Lee Nailon,465850.0,3035798.0,2569948.0,88.0,U,Lee Nailon
2018-19,Derrick Jones Jr.,1512601.0,4082160.0,2569559.0,60.0,U,Derrick Jones
2012-13,Jarrett Jack,5580000.0,8149310.0,2569310.0,91.0,U,Jarrett Jack
2004-05,Mo Williams,1600000.0,4169193.0,2569193.0,80.0,U,Maurice Williams
2018-19,D.J. Augustin,7250000.0,9813762.0,2563762.0,86.0,U,DJ Augustin
2014-15,Alec Burks,3201369.0,5764672.0,2563303.0,27.0,U,Alec Burks
2007-08,Leon Powe,687456.0,3248551.0,2561095.0,79.0,U,Leon Powe
2002-03,Kevin Ollie,1000000.0,3557552.0,2557552.0,82.0,U,Kevin Ollie
2012-13,Ray Allen,3090000.0,5647209.0,2557209.0,102.0,U,Ray Allen
2016-17,D'Angelo Russell,5332800.0,7889867.0,2557067.0,63.0,U,D'Angelo Russell
2021-22,P.J. Washington,4215120.0,6768803.0,2553683.0,66.0,U,PJ Washington
2010-11,Nick Young,2630503.0,5183797.0,2553294.0,64.0,U,Nick Young
2008-09,Kevin Martin,8760335.0,11313589.0,2553254.0,51.0,U,Kevin Martin
2008-09,Luc Mbah a Moute,757000.0,3309930.0,2552930.0,82.0,U,Luc Mbah a Moute
2017-18,Danuel House Jr.,77250.0,2628698.0,2551448.0,23.0,U,Danuel House
2001-02,James Posey,1120680.0,3671511.0,2550831.0,73.0,U,James Posey
2001-02,Adrian Griffin,565850.0,3115348.0,2549498.0,62.0,U,Adrian Griffin
2004-05,Stephen Jackson,5100000.0,7649321.0,2549321.0,64.0,U,Stephen Jackson
1993-94,Horace Grant,1950000.0,4497319.0,2547319.0,80.0,U,Horace Grant
1995-96,Michael Finley,628000.0,3175051.0,2547051.0,82.0,U,Michael Finley
1990-91,John Stockton,2000000.0,4545007.0,2545007.0,91.0,U,John Stockton
2017-18,David Nwaba,1312611.0,3855461.0,2542850.0,70.0,U,David Nwaba
2021-22,Precious Achiuwa,2711280.0,5253758.0,2542478.0,79.0,U,Precious Achiuwa
2006-07,Ime Udoka,744551.0,3283025.0,2538474.0,75.0,U,Ime Udoka
1996-97,Allen Iverson,2267000.0,4804130.0,2537130.0,76.0,U,Allen Iverson
2005-06,Ben Gordon,3610200.0,6147035.0,2536835.0,86.0,U,Ben Gordon
2016-17,Blake Griffin,20093064.0,22629388.0,2536324.0,64.0,U,Blake Griffin
2015-16,John Wall,14728844.0,17263201.0,2534357.0,77.0,U,John Wall
2008-09,Von Wafer,826269.0,3360502.0,2534233.0,76.0,U,Von Wafer
2016-17,Kelly Olynyk,3094013.0,5626843.0,2532830.0,93.0,U,Kelly Olynyk
2021-22,Oshae Brissett,1701593.0,4233942.0,2532349.0,67.0,U,Oshae Brissett
2020-21,Dwight Howard,2564753.0,5093051.0,2528298.0,81.0,U,Dwight Howard
2020-21,Henry Ellenson,168983.0,2694819.0,2525836.0,2.0,U,Henry Ellenson
2015-16,Harrison Barnes,3873398.0,6398882.0,2525484.0,90.0,U,Harrison Barnes
2016-17,Marreese Speights,1403611.0,3927671.0,2524060.0,89.0,U,Marreese Speights
2007-08,Kyle Lowry,1087680.0,3611422.0,2523742.0,82.0,U,Kyle Lowry
1997-98,Antonio McDyess,2876640.0,5400230.0,2523590.0,85.0,U,Antonio McDyess
2017-18,Daniel Theis,815615.0,3339160.0,2523545.0,63.0,U,Daniel Theis
2021-22,Greg Monroe,612805.0,3131252.0,2518447.0,16.0,U,Greg Monroe
2010-11,Carlos Delfino,3500000.0,6017610.0,2517610.0,49.0,U,Carlos Delfino
2007-08,Carmelo Anthony,13041250.0,15557175.0,2515925.0,81.0,U,Carmelo Anthony
2019-20,Thomas Bryant,8000000.0,10515414.0,2515414.0,46.0,U,Thomas Bryant
2009-10,Dirk Nowitzki,19795714.0,22309886.0,2514172.0,87.0,U,Dirk Nowitzki
2009-10,Mike Conley,3883800.0,6397033.0,2513233.0,80.0,U,Mike Conley
2017-18,Ty Lawson,119009.0,2630668.0,2511659.0,5.0,U,Ty Lawson
1999-00,Jason Kidd,6858335.0,9369857.0,2511522.0,73.0,U,Jason Kidd
1996-97,Rex Chapman,247500.0,2758576.0,2511076.0,70.0,U,Rex Chapman
2019-20,Ky Bowman,350189.0,2861163.0,2510974.0,45.0,U,Ky Bowman
2001-02,Keon Clark,1971163.0,4481285.0,2510122.0,86.0,U,Keon Clark
1994-95,Mookie Blaylock,2100000.0,4609784.0,2509784.0,83.0,U,Mookie Blaylock
2004-05,Robert Horry,1100000.0,3608649.0,2508649.0,98.0,U,Robert Horry
1999-00,David Wesley,2520000.0,5028142.0,2508142.0,86.0,U,David Wesley
2005-06,Charlie Villanueva,2360880.0,4868385.0,2507505.0,81.0,U,Charlie Villanueva
2012-13,Dwyane Wade,17024000.0,19530583.0,2506583.0,91.0,U,Dwyane Wade
2015-16,Matthew Dellavedova,1347276.0,3852550.0,2505274.0,96.0,U,Matthew Dellavedova
2014-15,Mason Plumlee,1357080.0,3861655.0,2504575.0,88.0,U,Mason Plumlee
2003-04,Speedy Claxton,3000000.0,5504477.0,2504477.0,60.0,U,Speedy Claxton
2019-20,Bogdan Bogdanovic,8529386.0,11033682.0,2504296.0,61.0,U,Bogdan Bogdanovic
2013-14,Randy Foye,3000000.0,5504150.0,2504150.0,81.0,U,Randy Foye
2018-19,Dorian Finney-Smith,1544951.0,4047934.0,2502983.0,81.0,U,Dorian Finney-Smith
2002-03,Rafer Alston,37344.0,2535829.0,2498485.0,47.0,U,Rafer Alston
2003-04,Corey Maggette,7000000.0,9496127.0,2496127.0,73.0,U,Corey Maggette
2021-22,Jarred Vanderbilt,4050000.0,6544208.0,2494208.0,81.0,U,Jarred Vanderbilt
2017-18,Denzel Valentine,2186400.0,4678299.0,2491899.0,77.0,U,Denzel Valentine
2010-11,Tracy McGrady,1352181.0,3843891.0,2491710.0,72.0,U,Tracy McGrady
2007-08,Rashad McCants,1769160.0,4258443.0,2489283.0,75.0,U,Rashad McCants
2018-19,T.J. McConnell,1600520.0,4088641.0,2488121.0,85.0,U,TJ McConnell
1997-98,Glen Rice,4702000.0,7180813.0,2478813.0,91.0,U,Glen Rice
2003-04,Tracy McGrady,13279750.0,15757713.0,2477963.0,67.0,U,Tracy McGrady
1998-99,Toni Kukoc,4610000.0,7087928.0,2477928.0,44.0,U,Toni Kukoc
1995-96,Charles Barkley,4760000.0,7236968.0,2476968.0,75.0,U,Charles Barkley
1997-98,Tom Gugliotta,5500000.0,7976822.0,2476822.0,41.0,U,Tom Gugliotta
2014-15,Kevin Durant,19997513.0,22473525.0,2476012.0,27.0,U,Kevin Durant
2015-16,Donald Sloan,1015421.0,3490146.0,2474725.0,61.0,U,Donald Sloan
2006-07,Paul Millsap,625000.0,3098329.0,2473329.0,99.0,U,Paul Millsap
1998-99,Corliss Williamson,500000.0,2972122.0,2472122.0,55.0,U,Corliss Williamson
1995-96,Allan Houston,1177000.0,3646608.0,2469608.0,85.0,U,Allan Houston
2020-21,Dwayne Bacon,1678854.0,4147200.0,2468346.0,72.0,U,Dwayne Bacon
2009-10,Mo Williams,8860000.0,11327631.0,2467631.0,80.0,U,Maurice Williams
2007-08,JR Smith,2134067.0,4601675.0,2467608.0,78.0,U,JR Smith
2014-15,Evan Fournier,1483920.0,3950712.0,2466792.0,58.0,U,Evan Fournier
2012-13,Tiago Splitter,3944000.0,6409169.0,2465169.0,100.0,U,Tiago Splitter
2017-18,Chris Paul,24268959.0,26732509.0,2463550.0,73.0,U,Chris Paul
1999-00,Rodney Rogers,2000000.0,4462116.0,2462116.0,91.0,U,Rodney Rogers
2019-20,Kevin Porter Jr.,1290960.0,3752783.0,2461823.0,50.0,U,Kevin Porter
2001-02,Isaiah Rider,112797.0,2574230.0,2461433.0,10.0,U,Isaiah Rider
2017-18,Khris Middleton,14100000.0,16560353.0,2460353.0,89.0,U,Khris Middleton
2021-22,Giannis Antetokounmpo,39344900.0,41804536.0,2459636.0,79.0,U,Giannis Antetokounmpo
1997-98,Grant Hill,5850000.0,8308904.0,2458904.0,81.0,U,Grant Hill
2017-18,Jamil Wilson,77250.0,2532485.0,2455235.0,15.0,U,Jamil Wilson
1990-91,Roy Tarpley,765000.0,3218662.0,2453662.0,5.0,U,Roy Tarpley
1994-95,Vin Baker,1065300.0,3517300.0,2452000.0,82.0,U,Vin Baker
2004-05,Gerald Wallace,1652453.0,4100289.0,2447836.0,70.0,U,Gerald Wallace
2010-11,Reggie Williams (1986),762195.0,3208784.0,2446589.0,80.0,U,Reggie Williams (1986)
2016-17,Rondae Hollis-Jefferson,1395600.0,3842186.0,2446586.0,78.0,U,Rondae Hollis-Jefferson
2021-22,Malik Newman,85578.0,2532028.0,2446450.0,1.0,U,Malik Newman
1997-98,Kobe Bryant,1167240.0,3613679.0,2446439.0,90.0,U,Kobe Bryant
2013-14,Tim Duncan,10361446.0,12805819.0,2444373.0,97.0,U,Tim Duncan
2004-05,Jeff McInnis,3600000.0,6043868.0,2443868.0,76.0,U,Jeff McInnis
2007-08,Randy Foye,2631840.0,5074781.0,2442941.0,39.0,U,Randy Foye
2006-07,Chucky Atkins,3000000.0,5439404.0,2439404.0,75.0,U,Chucky Atkins
1996-97,Voshon Lenard,247500.0,2684805.0,2437305.0,90.0,U,Voshon Lenard
2009-10,JJ Hickson,1429200.0,3865357.0,2436157.0,92.0,U,JJ Hickson
2018-19,Emmanuel Mudiay,4294479.0,6730086.0,2435607.0,59.0,U,Emmanuel Mudiay
2006-07,Anderson Varejao,945600.0,3380718.0,2435118.0,101.0,U,Anderson Varejao
2008-09,Francisco Garcia,1983454.0,4417592.0,2434138.0,65.0,U,Francisco Garcia
2012-13,Patrick Patterson,2096760.0,4529989.0,2433229.0,71.0,U,Patrick Patterson
2014-15,Mike Conley,8760000.0,11192914.0,2432914.0,78.0,U,Mike Conley
2004-05,Vladimir Radmanovic,2300984.0,4733723.0,2432739.0,69.0,U,Vladimir Radmanovic
2021-22,Chris Duarte,3749400.0,6181846.0,2432446.0,55.0,U,Chris Duarte
2003-04,Raja Bell,688679.0,3121038.0,2432359.0,82.0,U,Raja Bell
1998-99,Jerome Williams,737880.0,3165446.0,2427566.0,55.0,U,Jerome Williams
2004-05,Eddy Curry,3896402.0,6318990.0,2422588.0,63.0,U,Eddy Curry
2005-06,Charlie Bell,641748.0,3063663.0,2421915.0,64.0,U,Charlie Bell
2014-15,Jae Crowder,915243.0,3336923.0,2421680.0,86.0,U,Jae Crowder
2013-14,Vince Carter,3180000.0,5601167.0,2421167.0,88.0,U,Vince Carter
2015-16,Marcus Morris Sr.,5000000.0,7418692.0,2418692.0,,U,Marcus Morris
2009-10,Mario Chalmers,773500.0,3191990.0,2418490.0,78.0,U,Mario Chalmers
2020-21,Sterling Brown,1678854.0,4094814.0,2415960.0,51.0,U,Sterling Brown
2017-18,Josh Hart,1394520.0,3810214.0,2415694.0,63.0,U,Josh Hart
2018-19,Jahlil Okafor,1567007.0,3982687.0,2415680.0,59.0,U,Jahlil Okafor
2008-09,Kyle Lowry,1163520.0,3578896.0,2415376.0,90.0,U,Kyle Lowry
2016-17,Skal Labissiere,1188840.0,3603961.0,2415121.0,33.0,U,Skal Labissiere
2015-16,Jerami Grant,845059.0,3258991.0,2413932.0,77.0,U,Jerami Grant
2014-15,DeMar DeRozan,9500000.0,11913683.0,2413683.0,64.0,U,DeMar DeRozan
2006-07,Chuck Hayes,664209.0,3076354.0,2412145.0,85.0,U,Chuck Hayes
2012-13,Brandon Knight,2755560.0,5166724.0,2411164.0,75.0,U,Brandon Knight
2016-17,David Nwaba,73528.0,2484383.0,2410855.0,20.0,U,David Nwaba
2007-08,Andre Miller,9366666.0,11777208.0,2410542.0,88.0,U,Andre Miller
1998-99,Mookie Blaylock,3600000.0,6010045.0,2410045.0,57.0,U,Mookie Blaylock
2011-12,Iman Shumpert,1563120.0,3972962.0,2409842.0,60.0,U,Iman Shumpert
1998-99,Raef LaFrentz,2150000.0,4558912.0,2408912.0,12.0,U,Raef LaFrentz
2020-21,Mike Muscala,2283034.0,4690620.0,2407586.0,35.0,U,Mike Muscala
2004-05,Chris Duhon,385277.0,2790602.0,2405325.0,88.0,U,Chris Duhon
2016-17,Marcus Morris Sr.,4625000.0,7029760.0,2404760.0,,U,Marcus Morris
2019-20,Timothe Luwawu-Cabarrot,837583.0,3241723.0,2404140.0,51.0,U,Timothe Luwawu
2003-04,Brian Skinner,1500000.0,3902958.0,2402958.0,61.0,U,Brian Skinner
2013-14,Mike Scott,788872.0,3191711.0,2402839.0,87.0,U,Mike Scott
2006-07,Luke Ridnour,2425878.0,4828589.0,2402711.0,71.0,U,Luke Ridnour
2012-13,Jeremy Lin,5000000.0,7401238.0,2401238.0,86.0,U,Jeremy Lin
2012-13,Alan Anderson,885120.0,3282511.0,2397391.0,65.0,U,Alan Anderson
2015-16,Jeff Teague,8000000.0,10396970.0,2396970.0,89.0,U,Jeff Teague
2003-04,Brent Barry,5400000.0,7796591.0,2396591.0,59.0,U,Brent Barry
2012-13,Tyreke Evans,5251824.0,7642084.0,2390260.0,65.0,U,Tyreke Evans
2015-16,T.J. McConnell,525093.0,2914204.0,2389111.0,81.0,U,TJ McConnell
2009-10,Michael Beasley,4638600.0,7025034.0,2386434.0,83.0,U,Michael Beasley
2008-09,Mehmet Okur,8500000.0,10883384.0,2383384.0,74.0,U,Mehmet Okur
2011-12,Trevor Booker,1294920.0,3677824.0,2382904.0,50.0,U,Trevor Booker
2020-21,Kenrich Williams,2000000.0,4382639.0,2382639.0,66.0,U,Kenrich Williams
2019-20,Robert Williams III,1937520.0,4319913.0,2382393.0,42.0,U,Robert Williams
1993-94,Anfernee Hardaway,1244000.0,3623166.0,2379166.0,85.0,U,Anfernee Hardaway
2016-17,Rodney McGruder,543471.0,2922567.0,2379096.0,78.0,U,Rodney McGruder
2001-02,Eduardo Najera,465850.0,2844262.0,2378412.0,70.0,U,Eduardo Najera
2012-13,Tobias Harris,1524480.0,3902466.0,2377986.0,55.0,U,Tobias Harris
1997-98,Anthony Mason,3471500.0,5847223.0,2375723.0,90.0,U,Anthony Mason
1994-95,Muggsy Bogues,1125000.0,3499727.0,2374727.0,82.0,U,Muggsy Bogues
2017-18,Jarrett Jack,2328652.0,4702860.0,2374208.0,62.0,U,Jarrett Jack
2000-01,Moochie Norris,523500.0,2895808.0,2372308.0,82.0,U,Moochie Norris
2021-22,Seth Curry,8207518.0,10575951.0,2368433.0,69.0,U,Seth Curry
2021-22,Shake Milton,1846738.0,4212911.0,2366173.0,67.0,U,Shake Milton
2004-05,Anthony Johnson,2200000.0,4566059.0,2366059.0,76.0,U,Anthony Johnson
2016-17,Alan Williams,874636.0,3240132.0,2365496.0,47.0,U,Alan Williams
2013-14,Ty Lawson,10786517.0,13151757.0,2365240.0,62.0,U,Ty Lawson
2017-18,Victor Oladipo,21000000.0,23364867.0,2364867.0,82.0,U,Victor Oladipo
2008-09,Fred Jones,622531.0,2986516.0,2363985.0,52.0,U,Fred Jones
2019-20,Dion Waiters,375385.0,2738901.0,2363516.0,15.0,U,Dion Waiters
2004-05,Mike Bibby,10500000.0,12862001.0,2362001.0,85.0,U,Mike Bibby
2013-14,Avery Bradley,2511432.0,4872738.0,2361306.0,60.0,U,Avery Bradley
2013-14,Kyle Singler,1045000.0,3405089.0,2360089.0,82.0,U,Kyle Singler
2007-08,Marvin Williams,4466040.0,6825803.0,2359763.0,87.0,U,Marvin Williams
1998-99,Tim Hardaway,5600000.0,7956830.0,2356830.0,53.0,U,Tim Hardaway
2001-02,Lamond Murray,3750000.0,6106376.0,2356376.0,71.0,U,Lamond Murray
2020-21,Alize Johnson,621587.0,2976274.0,2354687.0,23.0,U,Alize Johnson
2001-02,Hedo Turkoglu,1216080.0,3569699.0,2353619.0,96.0,U,Hidayet Turkoglu
1996-97,Kenny Anderson,4175000.0,6528581.0,2353581.0,86.0,U,Kenny Anderson
2011-12,Steve Novak,992680.0,3346104.0,2353424.0,59.0,U,Steve Novak
1990-91,Clyde Drexler,1180000.0,3532241.0,2352241.0,98.0,U,Clyde Drexler
1992-93,Shawn Kemp,650000.0,3001066.0,2351066.0,97.0,U,Shawn Kemp
1998-99,Michael Finley,6000000.0,8349499.0,2349499.0,50.0,U,Michael Finley
2017-18,Andrew Wiggins,7574322.0,9922205.0,2347883.0,87.0,U,Andrew Wiggins
2005-06,Speedy Claxton,3600000.0,5945365.0,2345365.0,71.0,U,Speedy Claxton
2018-19,Shabazz Napier,1942422.0,4287751.0,2345329.0,59.0,U,Shabazz Napier
2011-12,Brandon Knight,2563320.0,4907789.0,2344469.0,66.0,U,Brandon Knight
2019-20,Ben McLemore,2028594.0,4368602.0,2340008.0,82.0,U,Ben McLemore
2015-16,Omri Casspi,2836186.0,5175147.0,2338961.0,69.0,U,Omri Casspi
1999-00,Michael Finley,7200000.0,9538299.0,2338299.0,82.0,U,Michael Finley
2002-03,Ira Newble,587435.0,2925387.0,2337952.0,73.0,U,Ira Newble
2003-04,Fred Hoiberg,938679.0,3276625.0,2337946.0,97.0,U,Fred Hoiberg
1998-99,Mark Jackson,3600000.0,5937087.0,2337087.0,62.0,U,Mark Jackson
2014-15,Shabazz Muhammad,1971960.0,4308435.0,2336475.0,38.0,U,Shabazz Muhammad
2019-20,Norman Powell,10116576.0,12451740.0,2335164.0,63.0,U,Norman Powell
2002-03,Predrag Drobnjak,526413.0,2861014.0,2334601.0,82.0,U,Predrag Drobnjak
1996-97,Doug Christie,1355000.0,3688291.0,2333291.0,81.0,U,Doug Christie
2012-13,Andre Drummond,2356320.0,4689457.0,2333137.0,60.0,U,Andre Drummond
2013-14,Wesley Johnson,916099.0,3246908.0,2330809.0,79.0,U,Wesley Johnson
2002-03,Manu Ginobili,1325000.0,3654482.0,2329482.0,93.0,U,Manu Ginobili
2010-11,Luc Mbah a Moute,854389.0,3182545.0,2328156.0,79.0,U,Luc Mbah a Moute
2021-22,Justin Anderson,445828.0,2773554.0,2327726.0,16.0,U,Justin Anderson
2003-04,Marko Jaric,1925000.0,4251611.0,2326611.0,58.0,U,Marko Jaric
1991-92,John Stockton,2100000.0,4421478.0,2321478.0,98.0,U,John Stockton
2012-13,George Hill,8000000.0,10319122.0,2319122.0,94.0,U,George Hill
2004-05,Ben Wallace,7000000.0,9318094.0,2318094.0,99.0,U,Ben Wallace
2016-17,Josh Huestis,1191480.0,3507828.0,2316348.0,2.0,U,Josh Huestis
2021-22,Kenyon Martin Jr.,1517981.0,3832815.0,2314834.0,79.0,U,KJ Martin
2021-22,Brandon Knight,274672.0,2587428.0,2312756.0,5.0,U,Brandon Knight
2007-08,Emeka Okafor,5427307.0,7735347.0,2308040.0,82.0,U,Emeka Okafor
2017-18,Shabazz Napier,2361359.0,4669298.0,2307939.0,76.0,U,Shabazz Napier
2003-04,Cuttino Mobley,5394125.0,7701158.0,2307033.0,85.0,U,Cuttino Mobley
1996-97,Detlef Schrempf,3333000.0,5639229.0,2306229.0,73.0,U,Detlef Schrempf
2009-10,Robin Lopez,1745520.0,4051610.0,2306090.0,57.0,U,Robin Lopez
2014-15,Dwight Buycks,48028.0,2352877.0,2304849.0,6.0,U,Dwight Buycks
2018-19,Bojan Bogdanovic,10500000.0,12803556.0,2303556.0,85.0,U,Bojan Bogdanovic
2020-21,Terence Davis,1517981.0,3819904.0,2301923.0,61.0,U,Terence Davis
2007-08,Kelenna Azubuike,687456.0,2987247.0,2299791.0,81.0,U,Kelenna Azubuike
2016-17,JaVale McGee,1403611.0,3698368.0,2294757.0,93.0,U,JaVale McGee
2010-11,Ramon Sessions,3964320.0,6256131.0,2291811.0,81.0,U,Ramon Sessions
2019-20,Garrison Mathews,79568.0,2370492.0,2290924.0,18.0,U,Garrison Mathews
2021-22,Tre Jones,1517981.0,3806765.0,2288784.0,70.0,U,Tre Jones
2021-22,Jaden McDaniels,2063280.0,4350339.0,2287059.0,77.0,U,Jaden McDaniels
2007-08,Chris Quinn,687456.0,2973749.0,2286293.0,60.0,U,Chris Quinn
2000-01,Stephon Marbury,10130000.0,12415702.0,2285702.0,67.0,U,Stephon Marbury
2004-05,Shane Battier,3212402.0,5497841.0,2285439.0,84.0,U,Shane Battier
2019-20,Juan Toscano-Anderson,350189.0,2633430.0,2283241.0,13.0,U,Juan Toscano-Anderson
1997-98,Tyrone Corbin,326700.0,2606223.0,2279523.0,83.0,U,Tyrone Corbin
1990-91,Kevin Johnson,1750000.0,4029207.0,2279207.0,81.0,U,Kevin Johnson
2020-21,Christian Wood,13015874.0,15294649.0,2278775.0,41.0,U,Christian Wood
2015-16,Josh Richardson,525093.0,2802880.0,2277787.0,66.0,U,Josh Richardson
2017-18,Manu Ginobili,2500000.0,4777231.0,2277231.0,70.0,U,Manu Ginobili
2000-01,Metta World Peace,1160760.0,3437982.0,2277222.0,76.0,U,Metta World Peace
2020-21,Wendell Carter Jr.,5448840.0,7725999.0,2277159.0,54.0,U,Wendell Carter
2010-11,Darrell Arthur,1123680.0,3400653.0,2276973.0,93.0,U,Darrell Arthur
2020-21,Frank Kaminsky,1737145.0,4013173.0,2276028.0,57.0,U,Frank Kaminsky
2008-09,Kevin Love,3163680.0,5437915.0,2274235.0,81.0,U,Kevin Love
1999-00,Derek Anderson,1439400.0,3713197.0,2273797.0,64.0,U,Derek Anderson
2007-08,Mike Dunleavy,8219008.0,10490478.0,2271470.0,82.0,U,Mike Dunleavy
2003-04,Udonis Haslem,366931.0,2637161.0,2270230.0,88.0,U,Udonis Haslem
1994-95,David Robinson,7300000.0,9570107.0,2270107.0,96.0,U,David Robinson
1995-96,Jeff Hornacek,2121000.0,4389645.0,2268645.0,100.0,U,Jeff Hornacek
2004-05,Luol Deng,2273400.0,4541345.0,2267945.0,61.0,U,Luol Deng
2012-13,Chase Budinger,942293.0,3209379.0,2267086.0,23.0,U,Chase Budinger
2013-14,Greivis Vasquez,2150188.0,4416977.0,2266789.0,86.0,U,Greivis Vasquez
2000-01,Eddie Robinson,600000.0,2866518.0,2266518.0,77.0,U,Eddie Robinson
2020-21,Landry Shamet,2090040.0,4355577.0,2265537.0,73.0,U,Landry Shamet
2008-09,Carmelo Anthony,14410581.0,16672237.0,2261656.0,82.0,U,Carmelo Anthony
2021-22,Grayson Allen,4054695.0,6314932.0,2260237.0,78.0,U,Grayson Allen
2011-12,Mario Chalmers,4000000.0,6256488.0,2256488.0,87.0,U,Mario Chalmers
2003-04,Chris Bosh,2911320.0,5163008.0,2251688.0,75.0,U,Chris Bosh
2001-02,Jamaal Magloire,1048080.0,3299178.0,2251098.0,90.0,U,Jamaal Magloire
2015-16,Jon Leuer,1035000.0,3286080.0,2251080.0,67.0,U,Jon Leuer
2005-06,Josh Childress,2677200.0,4926099.0,2248899.0,74.0,U,Josh Childress
2011-12,John Lucas III,915852.0,3163940.0,2248088.0,54.0,U,John Lucas
2017-18,Tomas Satoransky,3000000.0,5247590.0,2247590.0,79.0,U,Tomas Satoransky
1998-99,Tyrone Nesby,287500.0,2534897.0,2247397.0,50.0,U,Tyrone Nesby
2014-15,DeMarcus Cousins,13701250.0,15947980.0,2246730.0,59.0,U,DeMarcus Cousins
1995-96,Bobby Phills,1658000.0,3904029.0,2246029.0,75.0,U,Bobby Phills
2021-22,Kenrich Williams,2000000.0,4245811.0,2245811.0,49.0,U,Kenrich Williams
2005-06,Luther Head,975600.0,3220726.0,2245126.0,80.0,U,Luther Head
2003-04,Elton Brand,10960000.0,13203830.0,2243830.0,69.0,U,Elton Brand
2007-08,Craig Smith,687456.0,2928823.0,2241367.0,77.0,U,Craig Smith
2002-03,J.R. Bremer,349458.0,2589002.0,2239544.0,74.0,U,JR Bremer
2013-14,Nate Robinson,2016000.0,4254932.0,2238932.0,44.0,U,Nate Robinson
1996-97,Stephon Marbury,1917000.0,4155741.0,2238741.0,70.0,U,Stephon Marbury
2015-16,Cole Aldrich,1100602.0,3338333.0,2237731.0,66.0,U,Cole Aldrich
2009-10,Carlos Delfino,3500000.0,5736962.0,2236962.0,82.0,U,Carlos Delfino
2020-21,Jaylen Hoard,129209.0,2365795.0,2236586.0,19.0,U,Jaylen Hoard
2010-11,Kwame Brown,1229255.0,3465461.0,2236206.0,66.0,U,Kwame Brown
2009-10,Carlos Arroyo,1107572.0,3343404.0,2235832.0,77.0,U,Carlos Arroyo
2018-19,Kevin Huerter,2250960.0,4483394.0,2232434.0,75.0,U,Kevin Huerter
2013-14,Tim Hardaway Jr.,1196760.0,3426892.0,2230132.0,81.0,U,Tim Hardaway Jr
1997-98,Arvydas Sabonis,3080000.0,5310018.0,2230018.0,77.0,U,Arvydas Sabonis
2008-09,Marvin Williams,5636143.0,7863569.0,2227426.0,67.0,U,Marvin Williams
2017-18,Mike Scott,1709538.0,3933183.0,2223645.0,82.0,U,Mike Scott
2018-19,Kenrich Williams,838464.0,3060896.0,2222432.0,46.0,U,Kenrich Williams
2020-21,Alec Burks,6000000.0,8221940.0,2221940.0,54.0,U,Alec Burks
2016-17,Tim Frazier,2090000.0,4311763.0,2221763.0,65.0,U,Tim Frazier
2021-22,Isaiah Thomas,910926.0,3130267.0,2219341.0,23.0,U,Isaiah Thomas
2001-02,Brad Miller,4400000.0,6618493.0,2218493.0,81.0,U,Brad Miller
2019-20,Nemanja Bjelica,6825000.0,9043070.0,2218070.0,72.0,U,Nemanja Bjelica
2016-17,Justin Holiday,1015696.0,3233118.0,2217422.0,82.0,U,Justin Holiday
2021-22,Devin Vassell,4235160.0,6450704.0,2215544.0,72.0,U,Devin Vassell
1999-00,Antawn Jamison,2503800.0,4718746.0,2214946.0,43.0,U,Antawn Jamison
2007-08,Al Thornton,1652280.0,3867128.0,2214848.0,79.0,U,Al Thornton
2012-13,Jordan Crawford,1198680.0,3412551.0,2213871.0,75.0,U,Jordan Crawford
2021-22,Garrison Mathews,2000000.0,4213302.0,2213302.0,65.0,U,Garrison Mathews
1994-95,Cedric Ceballos,1750000.0,3961367.0,2211367.0,68.0,U,Cedric Ceballos
2011-12,Marcus Thornton,7000000.0,9209379.0,2209379.0,51.0,U,Marcus Thornton
2002-03,Rasho Nesterovic,2436813.0,4643963.0,2207150.0,83.0,U,Radoslav Nesterovic
2019-20,Jahlil Okafor,1702486.0,3909599.0,2207113.0,30.0,U,Jahlil Okafor
1990-91,Reggie Miller,654000.0,2860567.0,2206567.0,87.0,U,Reggie Miller
2018-19,P.J. Dozier,77250.0,2282447.0,2205197.0,6.0,U,PJ Dozier
1997-98,Darrell Armstrong,350000.0,2553922.0,2203922.0,48.0,U,Darrell Armstrong
2018-19,DeAndre' Bembry,1634640.0,3838525.0,2203885.0,82.0,U,DeAndre Bembry
